# Dataset name: /vcf/xx/total
# from file /Users/maciej.bartkowiak/training/google/alc-hack-team8/results/small_SrTiO3_DOS.mda
# Contains axes: vcf/axes/time
# data unit is nm2/ps2
# units of x axis here: fs
# col1:vcf/axes/time:fs col2:data:nm2/ps2
0.0,0.011580194450060127
50.0,0.010952951721296206
100.0,0.009230525002551958
150.0,0.006826709736736289
200.0,0.004262234930276401
249.99999999999997,0.001991228537899585
300.0,0.00027609262116242523
350.0,-0.0008438020947194305
400.0,-0.0014905940558287063
449.99999999999994,-0.0018368223492213635
499.99999999999994,-0.0020060766960780783
550.0,-0.002033111420791309
600.0,-0.0018943272416826772
650.0,-0.0015798874517820162
700.0,-0.0011572290771856542
749.9999999999999,-0.0007827118187650409
800.0,-0.0006487026017756323
850.0,-0.000890890794595372
899.9999999999999,-0.0015052859826538564
950.0,-0.0023228672729199078
999.9999999999999,-0.0030623157098006617
1050.0,-0.0034416706791146833
1100.0,-0.003298856795436498
1150.0,-0.0026648806737750797
1200.0,-0.0017550187366415422
1249.9999999999998,-0.0008815797861436184
1300.0,-0.0003280563859710026
1350.0,-0.00024127250261627518
1400.0,-0.0005877069646533701
1450.0,-0.0011881653903156925
1499.9999999999998,-0.001807887085814766
1549.9999999999998,-0.0022556606721426597
1600.0,-0.002446249714405153
1650.0,-0.002403152059565048
1700.0,-0.002210569343926955
1749.9999999999998,-0.0019479838295889012
1799.9999999999998,-0.0016459434988511765
1849.9999999999998,-0.001285867172412074
1900.0,-0.0008394204022609235
1950.0,-0.00031976989892611423
1999.9999999999998,0.00018963428687886771
2050.0,0.0005503533420820111
2100.0,0.0006252673749880526
2149.9999999999995,0.0003493534081584079
2200.0,-0.00022166075490999084
2249.9999999999995,-0.0009124470591891076
2300.0,-0.0014830537104568008
2350.0,-0.0017155276094740787
2400.0,-0.0014947245245473927
2450.0,-0.0008487256496164456
2499.9999999999995,6.689575132429822e-05
2550.0,0.0010315239989192116
2600.0,0.0018396232252226377
2650.0,0.002364252333242126
2700.0,0.0025805237450728883
2749.9999999999995,0.002546242381421638
2800.0,0.002356584691337504
2849.9999999999995,0.0020986830603579353
2900.0,0.0018271705646592416
2950.0,0.0015671522507614063
2999.9999999999995,0.0013351170685017583
3050.0,0.0011593275935213709
3099.9999999999995,0.0010834876642602837
3150.0,0.001149133306766224
3200.0,0.0013662479726479072
3249.9999999999995,0.0016899481365507505
3300.0,0.002019216576333159
3349.9999999999995,0.0022229196441215953
3400.0,0.002184508967706517
3450.0,0.0018468686805836996
3499.9999999999995,0.0012376632661243508
3550.0,0.0004638665874768098
3599.9999999999995,-0.00032229718811565525
3650.0,-0.0009718031869190068
3699.9999999999995,-0.0013825959020993068
